index,original_reference_recovery,verified_reference_recovery,original_top1_correct,archive
1106,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1106/aam.json.gz
1107,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1107/aam.json.gz
1108,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1108/aam.json.gz
1109,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1109/aam.json.gz
1110,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1110/aam.json.gz
1111,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1111/aam.json.gz
1112,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1112/aam.json.gz
1113,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1113/aam.json.gz
1114,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1114/aam.json.gz
1115,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1115/aam.json.gz
1116,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1116/aam.json.gz
1117,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1117/aam.json.gz
1118,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1118/aam.json.gz
1119,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1119/aam.json.gz
1120,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1120/aam.json.gz
1121,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1121/aam.json.gz
1122,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1122/aam.json.gz
1123,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1123/aam.json.gz
1124,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1124/aam.json.gz
1125,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1125/aam.json.gz
1126,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1126/aam.json.gz
1127,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1127/aam.json.gz
1128,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1128/aam.json.gz
1129,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1129/aam.json.gz
1130,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1130/aam.json.gz
1131,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1131/aam.json.gz
1132,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1132/aam.json.gz
1133,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1133/aam.json.gz
1134,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1134/aam.json.gz
1135,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1135/aam.json.gz
1136,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1136/aam.json.gz
1137,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1137/aam.json.gz
1138,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1138/aam.json.gz
1139,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1139/aam.json.gz
1140,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1140/aam.json.gz
1141,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1141/aam.json.gz
1143,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1143/aam.json.gz
1145,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1145/aam.json.gz
1147,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1147/aam.json.gz
1148,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1148/aam.json.gz
1149,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1149/aam.json.gz
1150,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1150/aam.json.gz
1154,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1154/aam.json.gz
1156,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1156/aam.json.gz
1158,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1158/aam.json.gz
1163,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1163/aam.json.gz
1164,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1164/aam.json.gz
1165,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1165/aam.json.gz
1168,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1168/aam.json.gz
1172,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1172/aam.json.gz
1176,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1176/aam.json.gz
1179,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1179/aam.json.gz
1180,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1180/aam.json.gz
1181,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1181/aam.json.gz
1185,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1185/aam.json.gz
1186,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1186/aam.json.gz
1187,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1187/aam.json.gz
1189,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1189/aam.json.gz
1190,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1190/aam.json.gz
1193,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1193/aam.json.gz
1194,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1194/aam.json.gz
1196,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1196/aam.json.gz
1206,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1206/aam.json.gz
1207,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1207/aam.json.gz
1208,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1208/aam.json.gz
1210,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1210/aam.json.gz
1211,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1211/aam.json.gz
1212,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1212/aam.json.gz
1213,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1213/aam.json.gz
1215,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1215/aam.json.gz
1218,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1218/aam.json.gz
1221,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1221/aam.json.gz
1222,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1222/aam.json.gz
1224,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1224/aam.json.gz
1226,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1226/aam.json.gz
1227,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1227/aam.json.gz
1228,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1228/aam.json.gz
1229,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1229/aam.json.gz
1230,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1230/aam.json.gz
1231,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1231/aam.json.gz
1232,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1232/aam.json.gz
1233,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1233/aam.json.gz
1234,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1234/aam.json.gz
1235,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1235/aam.json.gz
1236,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1236/aam.json.gz
1238,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1238/aam.json.gz
1239,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1239/aam.json.gz
1240,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1240/aam.json.gz
1241,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1241/aam.json.gz
1244,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1244/aam.json.gz
1246,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1246/aam.json.gz
1252,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1252/aam.json.gz
1253,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1253/aam.json.gz
1258,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1258/aam.json.gz
1260,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1260/aam.json.gz
1262,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1262/aam.json.gz
1263,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1263/aam.json.gz
1266,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1266/aam.json.gz
1267,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1267/aam.json.gz
1268,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1268/aam.json.gz
1269,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1269/aam.json.gz
1271,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1271/aam.json.gz
1272,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1272/aam.json.gz
1273,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1273/aam.json.gz
1274,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1274/aam.json.gz
1275,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1275/aam.json.gz
1277,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1277/aam.json.gz
1278,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1278/aam.json.gz
1279,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1279/aam.json.gz
1282,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1282/aam.json.gz
1283,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1283/aam.json.gz
1285,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1285/aam.json.gz
1287,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1287/aam.json.gz
1288,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1288/aam.json.gz
1289,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1289/aam.json.gz
1290,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1290/aam.json.gz
1293,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1293/aam.json.gz
1294,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1294/aam.json.gz
1296,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1296/aam.json.gz
1298,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1298/aam.json.gz
1299,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1299/aam.json.gz
1302,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1302/aam.json.gz
1304,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1304/aam.json.gz
1305,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1305/aam.json.gz
1306,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1306/aam.json.gz
1307,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1307/aam.json.gz
1308,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1308/aam.json.gz
1310,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1310/aam.json.gz
1311,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1311/aam.json.gz
